#cell,        row,        col,           rocid,       slot,         ch,        bin,    txfiber,       txch,    rxrocid,    rxfiber,       rxch, global bin
(95,          6,          5, SBS_ECALVTP1_ROCID,          8,         15,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(96,          6,          6, SBS_ECALVTP1_ROCID,          9,          0,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(97,          6,          7, SBS_ECALVTP1_ROCID,          9,          1,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(98,          6,          8, SBS_ECALVTP1_ROCID,          9,          2,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(99,          6,          9, SBS_ECALVTP1_ROCID,          9,          3,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(100,          6,         10, SBS_ECALVTP1_ROCID,          9,          4,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(101,          6,         11, SBS_ECALVTP1_ROCID,          9,          5,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(102,          6,         12, SBS_ECALVTP1_ROCID,          9,          6,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(103,          6,         13, SBS_ECALVTP1_ROCID,          9,          7,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(104,          6,         14, SBS_ECALVTP1_ROCID,          9,          8,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(105,          6,         15, SBS_ECALVTP1_ROCID,          9,          9,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(106,          6,         16, SBS_ECALVTP1_ROCID,          9,         10,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(107,          6,         17, SBS_ECALVTP1_ROCID,          9,         11,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(108,          6,         18, SBS_ECALVTP1_ROCID,          9,         12,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(109,          6,         19, SBS_ECALVTP1_ROCID,          9,         13,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(110,          6,         20, SBS_ECALVTP1_ROCID,          9,         14,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(111,          7,          0, SBS_ECALVTP1_ROCID,          9,         15,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(112,          7,          1, SBS_ECALVTP1_ROCID,         10,          0,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(113,          7,          2, SBS_ECALVTP1_ROCID,         10,          1,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(114,          7,          3, SBS_ECALVTP1_ROCID,         10,          2,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(115,          7,          4, SBS_ECALVTP1_ROCID,         10,          3,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(116,          7,          5, SBS_ECALVTP1_ROCID,         10,          4,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(117,          7,          6, SBS_ECALVTP1_ROCID,         10,          5,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(118,          7,          7, SBS_ECALVTP1_ROCID,         10,          6,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(119,          7,          8, SBS_ECALVTP1_ROCID,         10,          7,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(120,          7,          9, SBS_ECALVTP1_ROCID,         10,          8,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(121,          7,         10, SBS_ECALVTP1_ROCID,         10,          9,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(122,          7,         11, SBS_ECALVTP1_ROCID,         10,         10,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(123,          7,         12, SBS_ECALVTP1_ROCID,         10,         11,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(124,          7,         13, SBS_ECALVTP1_ROCID,         10,         12,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(125,          7,         14, SBS_ECALVTP1_ROCID,         10,         13,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(126,          7,         15, SBS_ECALVTP1_ROCID,         10,         14,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(127,          7,         16, SBS_ECALVTP1_ROCID,         10,         15,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(128,          7,         17, SBS_ECALVTP1_ROCID,         13,          0,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(129,          7,         18, SBS_ECALVTP1_ROCID,         13,          1,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(130,          7,         19, SBS_ECALVTP1_ROCID,         13,          2,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(131,          7,         20, SBS_ECALVTP1_ROCID,         13,          3,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(132,          8,          0, SBS_ECALVTP1_ROCID,         13,          4,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(133,          8,          1, SBS_ECALVTP1_ROCID,         13,          5,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(134,          8,          2, SBS_ECALVTP1_ROCID,         13,          6,         10,         -1,         -1,                 -1,         -1,         -1,         10),
(135,          8,          3, SBS_ECALVTP1_ROCID,         13,          7,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(136,          8,          4, SBS_ECALVTP1_ROCID,         13,          8,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(137,          8,          5, SBS_ECALVTP1_ROCID,         13,          9,         11,         -1,         -1,                 -1,         -1,         -1,         11),
(138,          8,          6, SBS_ECALVTP1_ROCID,         13,         10,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(139,          8,          7, SBS_ECALVTP1_ROCID,         13,         11,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(140,          8,          8, SBS_ECALVTP1_ROCID,         13,         12,         12,         -1,         -1,                 -1,         -1,         -1,         12),
(141,          8,          9, SBS_ECALVTP1_ROCID,         13,         13,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(142,          8,         10, SBS_ECALVTP1_ROCID,         13,         14,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(143,          8,         11, SBS_ECALVTP1_ROCID,         13,         15,         13,         -1,         -1,                 -1,         -1,         -1,         13),
(144,          8,         12, SBS_ECALVTP1_ROCID,         14,          0,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(145,          8,         13, SBS_ECALVTP1_ROCID,         14,          1,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(146,          8,         14, SBS_ECALVTP1_ROCID,         14,          2,         14,         -1,         -1,                 -1,         -1,         -1,         14),
(147,          8,         15, SBS_ECALVTP1_ROCID,         14,          3,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(148,          8,         16, SBS_ECALVTP1_ROCID,         14,          4,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(149,          8,         17, SBS_ECALVTP1_ROCID,         14,          5,         15,         -1,         -1,                 -1,         -1,         -1,         15),
(150,          8,         18, SBS_ECALVTP1_ROCID,         14,          6,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(151,          8,         19, SBS_ECALVTP1_ROCID,         14,          7,         16,         -1,         -1,                 -1,         -1,         -1,         16),
(152,          8,         20, SBS_ECALVTP1_ROCID,         14,          8,         16,         -1,         -1,                 -1,         -1,         -1,         16),
